Native Title,English Title,Year,Country,Rating,Number of Raters,URL,ID
死的赞美 사의 찬미,Hymn of Death,2018.0,South Korea,8.6,28459.0,https://movie.douban.com/subject/30166974/,30166974.0
最美的时光,Best Time,2013.0,Chinese mainland,7.1,32483.0,https://movie.douban.com/subject/10558417/,10558417.0
一起又看流星雨,With The View Of Meteor Shower,2010.0,Chinese mainland,5.1,33006.0,https://movie.douban.com/subject/4287175/,4287175.0
为了你我愿意热爱整个世界,为了你,2018.0,Chinese mainland,7.3,34403.0,https://movie.douban.com/subject/26974046/,26974046.0
男子游泳部 第一季 Free!,FREE!男子游泳部(台),2013.0,Japan,7.9,34918.0,https://movie.douban.com/subject/24381366/,24381366.0
排球少年 第四季 ハイキュー!! TO THE TOP,Haikyuu!! 4,2020.0,Japan,9.2,36537.0,https://movie.douban.com/subject/30411330/,30411330.0
极道鲜师2 ごくせん 2,我Miss系大佬2(港),2005.0,Japan,7.8,30448.0,https://movie.douban.com/subject/1465087/,1465087.0
孤独的美食家 第三季 孤独のグルメ Season3,Kodokunogurume Season 3,2013.0,Japan,9.3,29490.0,https://movie.douban.com/subject/24700696/,24700696.0
洗冤录2 洗冤錄Ⅱ,法医宋慈,2003.0,China Hong Kong,7.8,25885.0,https://movie.douban.com/subject/2381076/,2381076.0
如果岁月可回头,If Time Flows Back,2020.0,Chinese mainland,3.4,25693.0,https://movie.douban.com/subject/27113507/,27113507.0
少年包青天Ⅲ之天芒传奇,少年包青天3之天芒传奇,2006.0,Chinese mainland,7.2,36104.0,https://movie.douban.com/subject/2157132/,2157132.0
芝麻胡同,Memories of Peking,2019.0,Chinese mainland,5.8,28548.0,https://movie.douban.com/subject/30194392/,30194392.0
大汉情缘之云中歌,Love YunGe from the Desert,2015.0,Chinese mainland,3.7,26745.0,https://movie.douban.com/subject/21329292/,21329292.0
白蛇传,Bai Snake Biography,2006.0,Chinese mainland,7.9,37355.0,https://movie.douban.com/subject/2153389/,2153389.0
我的家里空无一物 わたしのウチには、なんにもない。,我家啥都没有,2016.0,Japan,8.4,35535.0,https://movie.douban.com/subject/26689409/,26689409.0
钱断情始 おカネの切れ目が恋のはじまり,Love Will Begin When Money Ends,2020.0,Japan,8.9,30712.0,https://movie.douban.com/subject/35141236/,35141236.0
第二次也很美,Second Time is a Charm,2019.0,Chinese mainland,5.3,29570.0,https://movie.douban.com/subject/30299385/,30299385.0
我们的日子,Our days,2023.0,Chinese mainland,5.7,26772.0,https://movie.douban.com/subject/35471934/,35471934.0
非正式会谈 第二季,Informal Talks Season 2,2015.0,Chinese mainland,9.6,28397.0,https://movie.douban.com/subject/26677289/,26677289.0
小兵张嘎,Small Bing Zhang Ga,2004.0,Chinese mainland,7.9,33119.0,https://movie.douban.com/subject/3042355/,3042355.0
东北一家人,A Family in the Northeast,2002.0,Chinese mainland,8.5,35508.0,https://movie.douban.com/subject/2031964/,2031964.0
鬼客 손 : The Guest,客,2018.0,South Korea,7.9,37732.0,https://movie.douban.com/subject/30145638/,30145638.0
怪物 MONSTER,Monster Monster,2004.0,Japan,9.2,30913.0,https://movie.douban.com/subject/1427980/,1427980.0
睡在我上铺的兄弟,Who Sleeps My Bro,2016.0,Chinese mainland,7.6,30351.0,https://movie.douban.com/subject/26428938/,26428938.0
炊事班的故事2,Story of cooking class 2,2004.0,Chinese mainland,9.0,29294.0,https://movie.douban.com/subject/2301027/,2301027.0
IRIS 아이리스,IRIS特务情人,2009.0,South Korea,8.1,25311.0,https://movie.douban.com/subject/3619100/,3619100.0
好想好想谈恋爱,I'm Looking Forward to Being Loved,2004.0,Chinese mainland,8.3,29988.0,https://movie.douban.com/subject/2263277/,2263277.0
听见她说,Hear Her,2020.0,Chinese mainland,8.0,33814.0,https://movie.douban.com/subject/35164015/,35164015.0
做工的人,"We, the Laborers",2020.0,"Taiwan, China",8.9,26106.0,https://movie.douban.com/subject/33425914/,33425914.0
幸福像花儿一样,Happiness is like flowers,2005.0,Chinese mainland,7.9,37824.0,https://movie.douban.com/subject/2248550/,2248550.0
大宋宫词,Palace of Devotion,2021.0,Chinese mainland,3.8,33392.0,https://movie.douban.com/subject/27044385/,27044385.0
搜神传 搜神傳,Legend of the Demigods,2008.0,China Hong Kong,7.0,26236.0,https://movie.douban.com/subject/3126972/,3126972.0
我的奇怪朋友,超能学院,2020.0,Chinese mainland,6.3,34279.0,https://movie.douban.com/subject/27591191/,27591191.0
杀死伊芙 第四季 Killing Eve Season 4,追杀夏娃,2022.0,England America,6.8,34132.0,https://movie.douban.com/subject/34937471/,34937471.0
小爸爸,Little Daddy,2013.0,Chinese mainland,6.9,28670.0,https://movie.douban.com/subject/20270414/,20270414.0
相逢时节,Challenges at Midlife,2022.0,Chinese mainland,4.9,32521.0,https://movie.douban.com/subject/34792298/,34792298.0
永不瞑目,Never Close the Eye,2000.0,Chinese mainland,7.9,32314.0,https://movie.douban.com/subject/2221708/,2221708.0
高能少年团 第一季,SUPER BOYS,2017.0,Chinese mainland,5.6,26870.0,https://movie.douban.com/subject/26933239/,26933239.0
浪漫医生金师傅 낭만닥터 김사부,Doctor Romantic Complete,2016.0,South Korea,8.7,38296.0,https://movie.douban.com/subject/26836806/,26836806.0
女士的法则,她们的生活,2022.0,Chinese mainland,5.1,28287.0,https://movie.douban.com/subject/35134545/,35134545.0
少帅,Young Marshal,2015.0,Chinese mainland,7.7,32031.0,https://movie.douban.com/subject/25986654/,25986654.0
似水年华,Time flies,2003.0,Chinese mainland,8.8,27469.0,https://movie.douban.com/subject/2157156/,2157156.0
手机,Cell Phone,2010.0,Chinese mainland,8.5,28094.0,https://movie.douban.com/subject/4111333/,4111333.0
传家,Legacy,2022.0,Chinese mainland,6.2,27679.0,https://movie.douban.com/subject/30464581/,30464581.0
战神 戰神,MARS,2004.0,"Taiwan, China",8.3,27229.0,https://movie.douban.com/subject/2148850/,2148850.0
花轿喜事,新上错花轿嫁对郎,2023.0,Chinese mainland,4.1,25373.0,https://movie.douban.com/subject/35551677/,35551677.0
无心法师2,Wuxin: The Monster Killer Season 2,2017.0,Chinese mainland,6.1,39350.0,https://movie.douban.com/subject/26608206/,26608206.0
圆桌派 第一季,圆桌π,2016.0,Chinese mainland,8.9,38439.0,https://movie.douban.com/subject/26897019/,26897019.0
斗鱼 鬥魚,The Outsiders Ⅰ,2004.0,"Taiwan, China",7.9,29006.0,https://movie.douban.com/subject/2148836/,2148836.0
媳妇的美好时代,The beautiful era of daughter -in -law,2009.0,Chinese mainland,8.1,29748.0,https://movie.douban.com/subject/4172516/,4172516.0
漂流少年 Sonny Boy,サニーボーイ,2021.0,Japan,9.1,33955.0,https://movie.douban.com/subject/35427522/,35427522.0
情满四合院,The Love of Courtyard,2015.0,Chinese mainland,7.9,37980.0,https://movie.douban.com/subject/26287786/,26287786.0
古董局中局Ⅱ：鉴墨寻瓷,古董局中局之鉴墨寻瓷,2020.0,Chinese mainland,7.0,26452.0,https://movie.douban.com/subject/26873817/,26873817.0
宫锁珠帘,宫2,2012.0,Chinese mainland,5.0,37879.0,https://movie.douban.com/subject/6560033/,6560033.0
与青春有关的日子,血色浪漫2,2006.0,Chinese mainland,8.4,25178.0,https://movie.douban.com/subject/1899616/,1899616.0
聊斋志异,新版聊斋,2005.0,Chinese mainland,8.1,36922.0,https://movie.douban.com/subject/2262119/,2262119.0
万万没想到 第二季,Unexpectedness Season 2,2014.0,Chinese mainland,8.0,35566.0,https://movie.douban.com/subject/25899507/,25899507.0
女子警察的逆袭 ハコヅメ ～たたかう！交番女子～,Police in a Pod,2021.0,Japan,8.7,35647.0,https://movie.douban.com/subject/35447242/,35447242.0
明星大侦探之名侦探学院 第一季,Detective School,2019.0,Chinese mainland,9.0,38291.0,https://movie.douban.com/subject/34889671/,34889671.0
猎毒人,The drug hunter,2018.0,Chinese mainland,4.7,28002.0,https://movie.douban.com/subject/27180959/,27180959.0
"你好妈妈，再见！ 하이바이, 마마!","하이바이,마마!",2020.0,South Korea,8.4,36022.0,https://movie.douban.com/subject/34858567/,34858567.0
北京青年,Beijing Youth,2012.0,Chinese mainland,6.5,36602.0,https://movie.douban.com/subject/6989755/,6989755.0
我们无处安放的青春,We have nowhere to place youth,2007.0,Chinese mainland,8.2,28569.0,https://movie.douban.com/subject/2346994/,2346994.0
紧急救命2 コード・ブルー～ドクターヘリ緊急救命 2nd season,Code Blue 2,2010.0,Japan,8.9,26985.0,https://movie.douban.com/subject/4061061/,4061061.0
你为我着迷 넌 내게 반했어,Festival,2011.0,South Korea,6.9,26368.0,https://movie.douban.com/subject/6013886/,6013886.0
温室里的加穗子 過保護のカホコ,过保护的加穗子,2017.0,Japan,8.1,29255.0,https://movie.douban.com/subject/27062635/,27062635.0
冰海战记 ヴィンランド・サガ,VINLAND SAGA,2019.0,Japan,9.3,32364.0,https://movie.douban.com/subject/30174419/,30174419.0
家族游戏 家族ゲーム,Family game family 族 ー 家,2013.0,Japan,8.8,33662.0,https://movie.douban.com/subject/21328704/,21328704.0
立功·东北旧事,立功,2023.0,Chinese mainland,7.4,27705.0,https://movie.douban.com/subject/35555999/,35555999.0
如果奔跑是我的人生,Born to Run,2024.0,Chinese mainland,7.5,37424.0,https://movie.douban.com/subject/36155257/,36155257.0
49日 49일,真心给我一滴泪,2011.0,South Korea,8.1,30049.0,https://movie.douban.com/subject/5908482/,5908482.0
我是大侦探,全民大侦探,2018.0,Chinese mainland,6.0,27435.0,https://movie.douban.com/subject/30156707/,30156707.0
谍战深海之惊蛰,Awakening of Insects,2019.0,Chinese mainland,6.2,39063.0,https://movie.douban.com/subject/30464506/,30464506.0
泰版流星花园 F4 Thailand : หัวใจรักสี่ดวงดาว,F4 Thailand Boys Over Flowers,2021.0,Thailand,7.9,28661.0,https://movie.douban.com/subject/26331722/,26331722.0
天龙八部,新天龙八部,2021.0,Chinese mainland,3.4,36947.0,https://movie.douban.com/subject/30335218/,30335218.0
吐槽大会 第五季,吐槽大会5,2021.0,Chinese mainland,6.5,35080.0,https://movie.douban.com/subject/35236741/,35236741.0
岁月,Cheng Shi Li de Chun Tian,2010.0,Chinese mainland,9.4,27177.0,https://movie.douban.com/subject/2389241/,2389241.0
夜行书生 밤을 걷는 선비,吸血鬼儒生,2015.0,South Korea,7.1,25675.0,https://movie.douban.com/subject/26282613/,26282613.0
我的！体育老师,My! Physical Eucation Teacher,2017.0,Chinese mainland,6.8,35547.0,https://movie.douban.com/subject/26776469/,26776469.0
虚构推理 虚構推理,Spectre,2020.0,Japan,7.5,28064.0,https://movie.douban.com/subject/30433417/,30433417.0
山河月明,The Imperial Age,2022.0,Chinese mainland,5.5,25189.0,https://movie.douban.com/subject/30122636/,30122636.0
【我推的孩子】 【推しの子】,Oshi no Ko,2023.0,Japan,8.3,28615.0,https://movie.douban.com/subject/35936775/,35936775.0
正阳门下小女人,正阳门下2,2018.0,Chinese mainland,7.7,26250.0,https://movie.douban.com/subject/27073039/,27073039.0
终极一班 終極一班,Ultimate class first class,2005.0,"Taiwan, China",7.5,28350.0,https://movie.douban.com/subject/2162905/,2162905.0
急诊科医生,ER Doctors,2017.0,Chinese mainland,6.2,33035.0,https://movie.douban.com/subject/26868392/,26868392.0
流星 별똥별,Shooting Stars,2022.0,South Korea,7.5,38747.0,https://movie.douban.com/subject/35447472/,35447472.0
一本好书,THE WONDERFUL READ,2018.0,Chinese mainland,9.1,26985.0,https://movie.douban.com/subject/30337114/,30337114.0
青云志2,青云志Ⅱ,2016.0,Chinese mainland,4.5,31681.0,https://movie.douban.com/subject/26811779/,26811779.0
最佳爱情 최고의 사랑,Top Love,2011.0,South Korea,8.2,30609.0,https://movie.douban.com/subject/6123976/,6123976.0
又见一帘幽梦,Dreams Link,2007.0,"Mainland China / Taiwan, China",5.8,32005.0,https://movie.douban.com/subject/2142656/,2142656.0
绝叫 絶叫,Zekkyo,2019.0,Japan,8.2,25562.0,https://movie.douban.com/subject/30416100/,30416100.0
国家宝藏 第二季,National Treasure Season 2,2018.0,Chinese mainland,9.1,32283.0,https://movie.douban.com/subject/30352947/,30352947.0
星空下的仁医 星空下的仁醫,兒童醫院,2021.0,China Hong Kong,8.8,30553.0,https://movie.douban.com/subject/35419372/,35419372.0
特工任务,Spy Game,2023.0,Chinese mainland,8.0,39489.0,https://movie.douban.com/subject/35561680/,35561680.0
非正式会谈 第三季,Informal Talks Season 3,2016.0,Chinese mainland,9.1,26866.0,https://movie.douban.com/subject/26923099/,26923099.0
我才不会被女孩子欺负呢,I won't be bullied by girls,2018.0,Chinese mainland,5.2,27021.0,https://movie.douban.com/subject/30155194/,30155194.0
真幌站前番外地 まほろ駅前番外地,Foreign Square 駅 番 番 番 番 番 番 地 真 真 番 番 番 番,2013.0,Japan,9.0,26505.0,https://movie.douban.com/subject/10553029/,10553029.0
跨过鸭绿江,Crossing the Yalu River,2020.0,Chinese mainland,8.4,29350.0,https://movie.douban.com/subject/35084419/,35084419.0
婚姻保卫战,Marriage Battle,2010.0,Chinese mainland,7.7,32924.0,https://movie.douban.com/subject/4294119/,4294119.0
永不磨灭的番号,Designation Forever,2011.0,Chinese mainland,8.9,26522.0,https://movie.douban.com/subject/6013870/,6013870.0
勇者义彦与魔王城 勇者ヨシヒコと魔王の城,Yûsha Yoshihiko to maô no shiro,2011.0,Japan,8.8,26661.0,https://movie.douban.com/subject/6402151/,6402151.0
黑洞,Black Hole,2001.0,Chinese mainland,8.5,33003.0,https://movie.douban.com/subject/2216379/,2216379.0
大考,The Examination for Everyone,2022.0,Chinese mainland,7.2,26341.0,https://movie.douban.com/subject/35633766/,35633766.0
他乡的童年,Childhood in the country,2019.0,Chinese mainland,8.8,28701.0,https://movie.douban.com/subject/34807388/,34807388.0
错点鸳鸯戏点鸳鸯,剑啸傲龙堡,2012.0,Chinese mainland,8.4,32113.0,https://movie.douban.com/subject/6890741/,6890741.0
正阳门下,The Story Of Zheng Yang Gate,2013.0,Chinese mainland,8.1,28906.0,https://movie.douban.com/subject/11632590/,11632590.0
恶魔阿萨谢尔在召唤你 よんでますよ、アザゼルさん。,"You're Being Summoned, Azazel-san",2011.0,Japan,8.9,26221.0,https://movie.douban.com/subject/5446211/,5446211.0
巴黎恋人 파리의연인,Lover in Paris,2004.0,South Korea,7.3,29327.0,https://movie.douban.com/subject/1790376/,1790376.0
筑梦情缘,The Great Craftsman,2019.0,Chinese mainland,4.6,25521.0,https://movie.douban.com/subject/30196754/,30196754.0
大妈的世界,Got Old Recently,2021.0,Chinese mainland,8.1,33267.0,https://movie.douban.com/subject/35715961/,35715961.0
了不起的女孩,Girl with a great girl,2020.0,Chinese mainland,6.4,31235.0,https://movie.douban.com/subject/26357390/,26357390.0
正义的伙伴 正義の味方,Seigi no mikata,2008.0,Japan,8.4,26753.0,https://movie.douban.com/subject/3197491/,3197491.0
玛丽外宿中 매리는 외박중,"Mary , Marry Me",2010.0,South Korea,6.4,34775.0,https://movie.douban.com/subject/5279587/,5279587.0
火蓝刀锋,Fire Blue Blade,2012.0,Chinese mainland,8.6,29983.0,https://movie.douban.com/subject/10566537/,10566537.0
宝莲灯前传,Lotus Lantern Prequel,2009.0,Chinese mainland,8.0,26248.0,https://movie.douban.com/subject/3670435/,3670435.0
一路朝阳,大城小室,2023.0,Chinese mainland,6.1,37743.0,https://movie.douban.com/subject/35173643/,35173643.0
我是特种兵,最后一颗子弹留给我,2011.0,Chinese mainland,8.4,34135.0,https://movie.douban.com/subject/5919553/,5919553.0
今日宜加油,俯卧撑,2023.0,Chinese mainland,7.9,39280.0,https://movie.douban.com/subject/35633618/,35633618.0
白熊咖啡馆 しろくまカフェ,白熊咖啡厅,2012.0,Japan,8.7,31578.0,https://movie.douban.com/subject/10527294/,10527294.0
无法坦诚相对 素直になれなくて,无法坦诚,2010.0,Japan,7.5,37769.0,https://movie.douban.com/subject/4307476/,4307476.0
碧蓝之海 ぐらんぶる,GRAND BLUE,2018.0,Japan,8.9,30651.0,https://movie.douban.com/subject/27666506/,27666506.0
上锁的房间 鍵のかかった部屋,The lock room key の た た た 屋 屋 た,2012.0,Japan,7.9,32545.0,https://movie.douban.com/subject/10521668/,10521668.0
齐木楠雄的灾难 完结篇 斉木楠雄のΨ難 完結編,"Qi Mu Nanxiong's disaster is ended with a shadow, Nanxiong の ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ ψ",2018.0,Japan,9.4,37762.0,https://movie.douban.com/subject/30258226/,30258226.0
致命愿望,Wisher,2021.0,Chinese mainland,4.0,31583.0,https://movie.douban.com/subject/34857316/,34857316.0
中国好声音 第一季,The Voice of China Season 1,2012.0,Chinese mainland,7.3,37522.0,https://movie.douban.com/subject/11520120/,11520120.0
1899,飘洋1899,2022.0,Germany / United States,6.7,31092.0,https://movie.douban.com/subject/30378843/,30378843.0
请赐我一双翅膀,Please give me a pair of wings,2019.0,Chinese mainland,4.7,27126.0,https://movie.douban.com/subject/27185549/,27185549.0
自恋刑警 うぬぼれ刑事,Unubore deka,2010.0,Japan,8.1,32402.0,https://movie.douban.com/subject/4862211/,4862211.0
天地传说之鱼美人,天地传说系列之鱼美人,2000.0,"Hong Kong / Taiwan, China",7.6,32649.0,https://movie.douban.com/subject/2357343/,2357343.0
画江湖之不良人,Buliangren,2016.0,Chinese mainland,8.3,28222.0,https://movie.douban.com/subject/26743541/,26743541.0
一仆二主,One Servant of Two Masters,2014.0,Chinese mainland,7.4,32992.0,https://movie.douban.com/subject/25188219/,25188219.0
学警狙击 學警狙擊,E.U.,2009.0,China Hong Kong,7.9,27337.0,https://movie.douban.com/subject/3134607/,3134607.0
猎冰,Hunter,2024.0,Chinese mainland,4.7,32643.0,https://movie.douban.com/subject/35890350/,35890350.0
外婆的新世界,Grandma's New World,2023.0,Chinese mainland,7.6,28069.0,https://movie.douban.com/subject/35390936/,35390936.0
屌丝男士 第二季,Diors Man 2,2013.0,Chinese mainland,7.5,39727.0,https://movie.douban.com/subject/20470058/,20470058.0
我选择了不结婚 私 結婚できないんじゃなくて、しないんです,It's Not That I Can't Marry I Don't Marry,2016.0,Japan,7.7,29945.0,https://movie.douban.com/subject/26683686/,26683686.0
九州天空城,Novaland: The Castle in the Sky,2016.0,Chinese mainland,6.3,34699.0,https://movie.douban.com/subject/26611039/,26611039.0
孤独的美食家 第二季 孤独のグルメ Season2,Lonely Gourmet Season 2 Lonely グ ル メ Season2,2012.0,Japan,9.2,35679.0,https://movie.douban.com/subject/11636402/,11636402.0
春季露营 스프링 캠프,Spring Camp,2021.0,South Korea,9.6,25733.0,https://movie.douban.com/subject/35424801/,35424801.0
隋唐英雄传,Sui and Tang Hero Biography,2003.0,Chinese mainland,8.1,35134.0,https://movie.douban.com/subject/2364060/,2364060.0
绝代商骄 絕代商驕,You're Hired,2009.0,China Hong Kong,8.4,32132.0,https://movie.douban.com/subject/3861997/,3861997.0
圆桌派 第二季,The round table is the second season,2017.0,Chinese mainland,9.1,35091.0,https://movie.douban.com/subject/27046738/,27046738.0
男亲女爱 男親女愛,War of the Genders,2000.0,China Hong Kong,9.3,36398.0,https://movie.douban.com/subject/2161882/,2161882.0
上海女子图鉴,Women In Shanghai,2018.0,Chinese mainland,6.7,31902.0,https://movie.douban.com/subject/27185556/,27185556.0
中国医生,The Chinese Doctor,2019.0,Chinese mainland,9.2,27254.0,https://movie.douban.com/subject/33459874/,33459874.0
胡同,Hu Tong,2022.0,Chinese mainland,5.7,26822.0,https://movie.douban.com/subject/35274947/,35274947.0
关于唐医生的一切,About Dr. Tang's,2022.0,Chinese mainland,7.6,34204.0,https://movie.douban.com/subject/35384152/,35384152.0
静雪 silent,Jingxue Silent,2022.0,Japan,7.9,26614.0,https://movie.douban.com/subject/36070624/,36070624.0
寂静之海 고요의 바다,The Sea of Silence,2021.0,South Korea,6.4,26183.0,https://movie.douban.com/subject/35041036/,35041036.0
吐槽大会 第二季,Tucao Conference Season 2,2017.0,Chinese mainland,6.8,28222.0,https://movie.douban.com/subject/27597015/,27597015.0
全开女孩 全開ガール,全开girl,2011.0,Japan,7.3,31097.0,https://movie.douban.com/subject/6436751/,6436751.0
天生一对 บุพเพสันนิวาส,爱之命运,2018.0,Thailand,8.3,29052.0,https://movie.douban.com/subject/26329065/,26329065.0
爱我就别想太多,Love Me Don't Think Too Much,2020.0,Chinese mainland,3.3,25119.0,https://movie.douban.com/subject/27012998/,27012998.0
不结婚 結婚しない,Wonderful Single Life,2012.0,Japan,8.1,35366.0,https://movie.douban.com/subject/11614086/,11614086.0
玫瑰之战,Rose War,2022.0,Chinese mainland,4.7,28271.0,https://movie.douban.com/subject/35396390/,35396390.0
大染坊,Big dye,2003.0,Chinese mainland,9.2,37936.0,https://movie.douban.com/subject/2248529/,2248529.0
启航：当风起时,Our Times,2021.0,Chinese mainland,7.7,33511.0,https://movie.douban.com/subject/35182804/,35182804.0
栋笃神探 棟篤神探,To Catch The Uncatchable,2004.0,China Hong Kong,8.8,34595.0,https://movie.douban.com/subject/2140064/,2140064.0
夜班经理 第一季 The Night Manager Season 1,Night class manager The first season The Night Manager Season 1,2016.0,England America,7.3,27098.0,https://movie.douban.com/subject/3610655/,3610655.0
清潭洞爱丽丝 청담동 앨리스,Qingdam -dong Aisi 앨리스 앨리스,2012.0,South Korea,6.8,25023.0,https://movie.douban.com/subject/19971661/,19971661.0
正义的算法 正義的算法,Small & Mighty,2022.0,"Taiwan, China",8.1,35463.0,https://movie.douban.com/subject/35633638/,35633638.0
我们的婚姻,Modern Marriage,2022.0,Chinese mainland,6.6,25052.0,https://movie.douban.com/subject/35423605/,35423605.0
骇人来电 Calls,骇人来电（美版）,2021.0,France / United States,8.7,28731.0,https://movie.douban.com/subject/33390298/,33390298.0
需要浪漫3 로맨스가 필요해3,I Need Romance 3,2014.0,South Korea,8.1,32826.0,https://movie.douban.com/subject/25773973/,25773973.0
使徒行者3,使徒行者第三部,2020.0,"Mainland China / Hong Kong, China",6.3,30676.0,https://movie.douban.com/subject/27195027/,27195027.0
瞄准,Sniper,2020.0,Chinese mainland,5.9,29198.0,https://movie.douban.com/subject/30279835/,30279835.0
铁探 鐵探,The Defected,2019.0,China Hong Kong,7.2,28194.0,https://movie.douban.com/subject/27195043/,27195043.0
萤之光2 ホタルノヒカリ2,Hotaru no hikari 2,2010.0,Japan,8.1,31817.0,https://movie.douban.com/subject/4827531/,4827531.0
浪漫是一册副刊 로맨스는 별책부록,Romance is a Bonus Book,2019.0,South Korea,8.1,33620.0,https://movie.douban.com/subject/30327718/,30327718.0
追鱼传奇,Snakefish Legend,2013.0,Chinese mainland,7.8,33396.0,https://movie.douban.com/subject/11510492/,11510492.0
杨门女将,女儿当自强,2001.0,Chinese mainland,8.0,29304.0,https://movie.douban.com/subject/3010220/,3010220.0
在远方,On The Road,2019.0,Chinese mainland,6.5,34159.0,https://movie.douban.com/subject/30345313/,30345313.0
新娘十八岁 낭랑18세,Nang rang 18 seh,2004.0,South Korea,7.1,34615.0,https://movie.douban.com/subject/1790377/,1790377.0
别对映像研出手！ 映像研には手を出すな！,Keep Your Hands Off Eizouken！,2020.0,Japan,9.4,29277.0,https://movie.douban.com/subject/33438250/,33438250.0
我无法恋爱的理由 私が恋愛できない理由,The reason I can't find my love,2011.0,Japan,7.7,34787.0,https://movie.douban.com/subject/6808702/,6808702.0
欢乐颂3,Ode to Joy,2022.0,Chinese mainland,4.8,38577.0,https://movie.douban.com/subject/26779426/,26779426.0
叶卡捷琳娜大帝 第一季 Екатерина,Ekaterina,2014.0,Russia,8.7,25521.0,https://movie.douban.com/subject/26631177/,26631177.0
虎妈猫爸,Tiger Mom,2015.0,Chinese mainland,6.8,30272.0,https://movie.douban.com/subject/25840401/,25840401.0
颤抖吧，阿部！,lET's Shake it,2017.0,Chinese mainland,7.2,38277.0,https://movie.douban.com/subject/26895367/,26895367.0
逃出大英博物馆,Escape from the British Museum,2023.0,Chinese mainland,7.5,27799.0,https://movie.douban.com/subject/36539637/,36539637.0
学校2013 학교2013,School 2013 학교 2013,2012.0,South Korea,7.9,36016.0,https://movie.douban.com/subject/20278813/,20278813.0
红苹果乐园,The House of Apple,2003.0,Chinese mainland,5.7,29379.0,https://movie.douban.com/subject/2342557/,2342557.0
福星高照猪八戒,福星高照,2004.0,Chinese mainland,6.8,27679.0,https://movie.douban.com/subject/3063818/,3063818.0
BORDER,超能力刑事,2014.0,Japan,8.6,29668.0,https://movie.douban.com/subject/25823110/,25823110.0
黑土无言,Frozen Surface,2024.0,Chinese mainland,6.5,32878.0,https://movie.douban.com/subject/35623467/,35623467.0
来自新世界 新世界より,From the New World,2012.0,Japan,9.0,38775.0,https://movie.douban.com/subject/10527275/,10527275.0
李卫当官,雍正王朝之李卫当官,2001.0,Chinese mainland,7.7,32037.0,https://movie.douban.com/subject/2310046/,2310046.0
假日暖洋洋,Vacation of Love,2021.0,Chinese mainland,5.9,25550.0,https://movie.douban.com/subject/35069438/,35069438.0
绝色双娇,偷龙转凤,2001.0,Chinese mainland,7.1,26758.0,https://movie.douban.com/subject/2357304/,2357304.0
铁齿铜牙纪晓岚3,铁齿铜牙纪晓岚 第三部,2004.0,Chinese mainland,7.5,28210.0,https://movie.douban.com/subject/2248761/,2248761.0
不要恋爱要结婚 연애 말고 결혼,Marriage Not Dating,2014.0,South Korea,7.8,29471.0,https://movie.douban.com/subject/25876765/,25876765.0
齐木楠雄的灾难 Ψ始动篇 斉木楠雄のΨ難 Ψ始動編,The Disastrous Life of Saiki K.: Reawakened,2019.0,Japan,9.3,34441.0,https://movie.douban.com/subject/33379430/,33379430.0
鸭子侦探 A Miss Mallard Mystery,Duck Detective A MISS MALLARD MYSTERY,2000.0,Mainland China / Canada,9.2,32025.0,https://movie.douban.com/subject/3160834/,3160834.0
EERIE~看不见的脸 イアリー 見えない顔,Iari: Mienai Kao,2018.0,Japan,8.4,26806.0,https://movie.douban.com/subject/30203507/,30203507.0
大唐双龙传 大唐雙龍傳,Twin of Brothers,2004.0,China Hong Kong,7.8,37306.0,https://movie.douban.com/subject/2229555/,2229555.0
传闻中的七公主 소문난 칠공주,Famous Princesses,2006.0,South Korea,7.7,31224.0,https://movie.douban.com/subject/4009079/,4009079.0
最后的棒棒,The Last Stickman Of Chongqing,2016.0,Chinese mainland,9.6,32002.0,https://movie.douban.com/subject/26636841/,26636841.0
无理的前进 발칙하게 고고,无理GoGo,2015.0,South Korea,7.5,27099.0,https://movie.douban.com/subject/26603664/,26603664.0
萌探探探案,The Adventures of detective,2021.0,Chinese mainland,5.2,34127.0,https://movie.douban.com/subject/35231928/,35231928.0
白色强人 白色強人,Big White Duel,2019.0,China Hong Kong,8.1,34176.0,https://movie.douban.com/subject/27195042/,27195042.0
似火流年,北京往事,2023.0,Chinese mainland,8.1,31026.0,https://movie.douban.com/subject/30311925/,30311925.0
消失的十一层,逆风追凶,2023.0,Chinese mainland,5.4,32773.0,https://movie.douban.com/subject/35782125/,35782125.0
玛嘉烈与大卫  绿豆 瑪嘉烈與大衛 绿豆,Margaret & David - Green Bean,2016.0,China Hong Kong,8.9,26098.0,https://movie.douban.com/subject/26742360/,26742360.0
射雕英雄传,Heroes of the Condor Heroes,2003.0,Chinese mainland,7.3,30645.0,https://movie.douban.com/subject/2245704/,2245704.0
屌丝男士 第三季,Diors Man Season 3,2014.0,Chinese mainland,7.4,33352.0,https://movie.douban.com/subject/25787994/,25787994.0
罪梦者 罪夢者,Nowhere Man,2019.0,"Taiwan, China",6.9,38031.0,https://movie.douban.com/subject/30338164/,30338164.0
少年杨家将,Junior Yang Family General,2007.0,Chinese mainland,8.4,25422.0,https://movie.douban.com/subject/2303265/,2303265.0
白兔糖 うさぎドロップ,Usagi Drop,2011.0,Japan,9.1,37067.0,https://movie.douban.com/subject/5908516/,5908516.0
